SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,song_hotttnesss,artist_familiarity,artist_hotttnesss,release,analysis_sample_rate,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,track_id
3753,"b'SOJLUXH12A6D4FD0CE'",176415,"b'Healing'","b'ARXHWL31187FB476F4'",,"b''",,"b'unloco'",0.0,205.73995,6,0.492,155.793,4,0.924,"b'Reckoning (Album Version)'",2001,0.7215726608393865,0.588278825524752,0.40360200795605783,b'Healing',22050,0.0,0.0,6,-5.673,1,182.364,b'TRAMTKT128F4222C3A'
3754,"b'SOQMDHI12A6D4F98DC'",176894,"b'The Duke Of Earl'","b'ARYBUAO1187FB3F4EB'",41.88415,"b'Chicago IL'",-87.63241,"b'Gene Chandler'",0.0,148.11383,5,0.47,92.293,3,1.0,"b'Festival Of Love'",1994,0.25587266802926767,0.5700167028852964,0.39376269898655997,b'The Duke Of Earl',22050,0.439,0.0,5,-15.631,1,138.484,b'TRAMTTD128F42246F3'
3755,"b'SOENKHG12A58A79945'",599144,"b'Guitar Man'","b'AR7AOEJ1187FB3D279'",33.35303,"b'Inverness MS'",-90.59005,"b'Little Milton'",0.0,193.85424,10,0.338,162.226,5,0.488,"b'You Were On The Right Street'",0,nan,0.5794227303571235,0.3864410971038427,b'Guitar Man',22050,0.343,0.0,10,-7.049,1,178.573,b'TRAMTXZ12903CEB1A0'
3756,"b'SOVNIWE12A8C144C9E'",462412,"b'Just Today'","b'ARBUHDB1187FB3E72C'",46.87591,"b'Fargo ND'",-96.78176,"b'Bobby Vee'",0.0,258.61179,7,1.0,115.185,4,0.0,"b'I Wouldnt Change A Thing'",0,nan,0.6231304368786019,0.39524762318141715,b'Just Today',22050,0.2,0.0,7,-12.387,1,241.952,b'TRAMTYA128F932EB9F'
3757,"b'SOIOCUC12A8C13EDAA'",111988,"b'Collection 2'","b'ARA1UU51187FB5A70B'",,"b'New Jersey'",,"b'The Misfits'",0.0,133.27628,2,0.293,83.953,1,0.0,"b'Halloween II'",1981,0.7379276517071015,0.8537258567195347,0.5482218918976605,b'Collection 2',22050,0.195,0.0,2,-9.742,1,129.968,b'TRAMTYX128F42985D0'
3758,"b'SOPDUIV12A8C1367B5'",259464,"b'You Give Love a Bad Name'","b'ARA7WV51187FB532B0'",44.48721,"b'Lancaster NH'",-71.56889,"b'GG Allin'",0.0,143.59465,10,0.502,140.97,1,0.371,"b'Garbage Dump'",1999,0.38293509007501925,0.6323675939714912,0.3843277162876662,b'You Give Love a Bad Name',22050,0.363,0.0,10,-12.186,0,133.834,b'TRAMUCQ128F4254CA3'
3759,"b'SOZTRYZ12A8C13D285'",105765,"b'Amphibian'","b'AR9JJ761187B9AF496'",,"b''",,"b'Tanya Chua'",0.0,254.24934,8,0.576,147.892,4,1.0,"b'Zuo Li Bu An'",0,nan,0.4960200585625883,0.365420274738122,b'Amphibian',22050,0.154,0.0,8,-6.217,1,244.367,b'TRAMUFV128F428DA9F'
3760,"b'SORYJIP12A8C139505'",258981,"b'The Cutting Edge'","b'ARSDFYB11F50C4F736'",34.05349,"b'California - LA'",-118.24532,"b'The Cutting Edge'",0.0,481.07057,1,0.07,147.173,4,0.568,"b'Cutting Edge'",0,0.0,0.44577274776003034,0.3464199468255268,b'The Cutting Edge',22050,0.114,0.0,1,-13.075,1,467.0,b'TRAMUJQ128F4258D02'
3761,"b'SOZIIHW12AB0189AFA'",768457,"b'In My Hands'","b'AR1XUYS1187B9A44D7'",,"b''",,"b'Natalie MacMaster'",0.0,175.49016,2,0.687,109.097,3,0.0,"b"Father John Macleod's Jig"",1999,0.42744657148843085,0.553176509219074,0.38080932626042235,b'In My Hands',22050,0.38,0.0,2,-10.359,1,165.976,b'TRAMUOU12903CD599E'
3762,"b'SOVRBKR12A8C133AF2'",285407,"b'Home Alone - Soundtrack'","b'ARHKMWZ1187B99C002'",,"b''",,"b'Southside Johnny Lyon'",0.0,160.93995,4,0.353,94.938,3,1.0,"b'Please Come Home For Christmas**'",0,0.3277366831778408,0.365086714994351,0.33040006566008207,b'Home Alone - Soundtrack',22050,0.131,0.0,4,-23.94,1,155.899,b'TRAMUPG128F426E688'
3763,"b'SOKZNMZ12A6D4F7D44'",422255,"b'Unfinished Business (Explicit)'","b'ARSQDUN1187B98D7D7'",,"b'allentown Pennsylvania USA'",,"b'EPMD'",0.0,181.39383,7,0.437,122.838,1,0.87,"b'Please Listen To My Demo'",1989,nan,0.6982916236578486,0.45385026533052464,b'Unfinished Business (Explicit)',22050,0.363,0.0,7,-11.199,0,160.073,b'TRAMUUZ128F933CA08'
3764,"b'SOMHYKZ12B34F1F013'",296950,"b'Gung Ho'","b'ARXPDRB1187B9AD0B1'",41.88415,"b'Chicago IL'",-87.63241,"b'Patti Smith'",0.0,283.19302,2,0.096,97.147,4,0.632,"b'Lo and Beholden'",2000,0.680554011009267,0.7370012768920197,0.504964405986607,b'Gung Ho',22050,0.085,0.0,2,-8.342,0,274.321,b'TRAMUYQ128F428CA58'
3765,"b'SOHJJTY12A8C139876'",212126,"b'En Joy'","b'ARIP54S1187FB53259'",,"b''",,"b'Jaime Urrutia'",0.0,214.43873,5,0.221,133.01,4,0.969,"b'Caray! (con Loquillo_ directo Enjoy 07)'",0,nan,0.49428210188811733,0.38381866168814227,b'En Joy',22050,0.0,0.0,5,-5.97,1,214.439,b'TRAMUYY128F4275B6B'
3766,"b'SOLTLEZ12AB01886B3'",666515,"b'Classic Tracks'","b'ARIFGKC1187B9B04D5'",,"b'Steubenville OH'",,"b'Dean Martin'",0.0,134.94812,5,0.422,63.16,3,0.772,"b'Pennies From Heaven'",1997,nan,0.7084398138090288,0.6239702655142668,b'Classic Tracks',22050,0.311,0.0,5,-13.296,0,130.392,b'TRAMVBZ12903CB2635'
3767,"b'SOOONHL12AB01824B1'",468985,"b'The Street CD Vol.1 (feat. Everlast_ Madball_ Lordz Of Brooklyn_ Ill Bill_  SubZero...)'","b'ARVIT0V1187B9A7CDE'",,"b''",,"b'Danny Diablo feat. Puerto Rican Myke'",0.0,281.49506,11,0.278,94.335,4,0.505,"b'31 - 40'",0,nan,0.6220053881178192,0.45157896286125104,b'The Street CD Vol.1 (feat. Everlast_ Madball_ Lordz Of Brooklyn_ Ill Bill_  SubZero...)',22050,0.09,0.0,11,-13.483,1,281.495,b'TRAMVCA128F933F347'
3768,"b'SOCJDLS12A8AE468B4'",138191,"b'S/T'","b'ARGBR4I1187B99D073'",47.60356,"b'Seattle WA'",-122.32944,"b'Mudhoney'",0.0,159.58159,1,0.0,83.122,4,0.924,"b'When Tomorrow Hits (Album)'",0,0.5445140018788506,0.6726805928835387,0.47638910882585617,b'S/T',22050,10.908,0.0,1,-15.959,0,159.582,b'TRAMVMU128F4241923'
3769,"b'SOGBZFX12A8C13C9BA'",307773,"b'Live At Alexandra Palace'","b'ARXDQJB1187FB57154'",51.50632,"b'London England'",-0.12714,"b'Faithless'",0.0,275.12118,0,0.515,130.002,4,0.0,"b'Take The Long Way Home'",1998,nan,0.8130130889348834,0.5485336545339214,b'Live At Alexandra Palace',22050,0.0,0.0,0,-7.852,1,275.121,b'TRAMVOM128F42ACB16'
3770,"b'SOFWWUB12AB018CEA6'",718975,"b'Closer to God'","b'ARAVEKH1269FCD294D'",,"b''",,"b'Demonbreed'",0.0,329.40363,6,0.516,121.487,5,0.615,"b'Blood Will Fall'",0,0.2707759989463275,0.48454620452081215,0.0,b'Closer to God',22050,3.611,0.0,6,-6.392,0,329.404,b'TRAMVUQ12903CC900D'
3771,"b'SOVRUGO12A8151D3B3'",129747,"b'Strikes'","b'ARKE7ZQ1187FB504BB'",,"b'Jacksonville FL'",,"b'Blackfoot'",0.0,177.8673,9,0.576,121.483,4,0.57,"b'Train_ Train (LP Version)'",0,0.3091429553732331,0.6042965872663661,0.437987748288433,b'Strikes',22050,0.0,0.0,9,-12.347,1,170.046,b'TRAMVUW128F42325F9'
3772,"b'SOMWLYI12A6D4F519D'",82532,"b"Scream-Machine/Come On Shake My Feelin'"","b'ARAU2Q51187FB50D4C'",32.34747,"b'Tyler Texas USA'",-95.2943,"b'Smiley'",0.0,186.06975,9,0.854,110.043,4,0.506,"b"Come On Shake My Feelin'"",0,0.0,0.6742960860783537,0.4295777058209317,b"Scream-Machine/Come On Shake My Feelin'",22050,0.062,0.0,9,-7.789,1,177.737,b'TRAMVYI128EF35FDD8'
3773,"b'SOLLOTO12AB01804C6'",532679,"b'Friend EP'","b'ARRDRI71187FB46EAA'",40.65507,"b'Brooklyn NY'",-73.94888,"b'Grizzly Bear'",0.0,351.50322,9,0.11,85.003,4,0.675,"b'Deep Blue Sea (Daniel Rossen home recording)'",2008,nan,0.760636111943095,0.547243659611714,b'Friend EP',22050,0.299,0.0,9,-14.372,1,344.59,b'TRAMWDI128F92FF678'
3774,"b'SOGPSMM12A8C13FDBA'",521128,"b'Garfield - A Tail Of Two Kitties (OST)'","b'AR0CWOB1187B99FA08'",,"b'United States'",,"b'GARFIELD'",0.0,53.86404,10,0.089,81.646,3,0.836,"b'Garfield - A Tail Of Two Kitties: Mirror Dance'",0,nan,0.4780835210694756,0.37838739778300756,b'Garfield - A Tail Of Two Kitties (OST)',22050,0.762,0.0,10,-22.386,0,48.814,b'TRAMWGW128F92E16FF'
3775,"b'SONJZMT12AB018299D'",386704,"b'Les Increvables N1'","b'ARD7U0O1187FB5531A'",49.34463,"b'Neuilly-sous-Clermont (Oise)'",2.40955,"b'Andr\xc3\xa9 Verchuren'",0.0,139.62404,0,0.771,120.643,1,0.0,"b'Maria Morena'",1989,nan,0.36072920580223455,0.26712486735047014,b'Les Increvables N1',22050,0.264,0.0,0,-10.062,1,135.912,b'TRAMWHA128F92E7FDB'
3776,"b'SOJIBPK12A8AE4657E'",184355,"b'Is Gin Enalian Kipron'","b'ARKFEHQ11F50C47E43'",,"b''",,"b'George Dalaras'",0.0,164.77995,7,0.216,47.447,4,0.785,"b'Ammohostos'",0,nan,0.46267073323218666,0.38898587094534715,b'Is Gin Enalian Kipron',22050,0.769,0.0,7,-14.618,0,159.062,b'TRAMWHX128F4237056'
3777,"b'SONQXNP12AB017F81B'",485654,"b'Mind Control'","b'ARH9GD41187FB37E0F'",,"b''",,"b'Stephen Marley / Damian Marley'",0.0,273.89342,9,0.483,115.823,4,0.607,"b'The Mission'",2008,0.4072330149011048,0.7248130678122553,0.47717883383688675,b'Mind Control',22050,0.0,0.0,9,-7.842,0,262.786,b'TRAMWIC128F92FCC79'
3778,"b'SONHTWP12A8C142744'",425865,"b'Manolis Famellos & I Podilates + 5 Anekdota Tragoudia'","b'ARRCDBV12454A42B90'",,"b''",,"b'Manolis Famellos & I Podilates'",0.0,162.58567,0,0.01,94.301,3,0.912,"b"Vals '89"",0,nan,0.2287303097845054,0.0,b'Manolis Famellos & I Podilates + 5 Anekdota Tragoudia',22050,0.392,0.0,0,-11.719,1,146.437,b'TRAMWIH128F92D28B2'
3779,"b'SOANXLR12A6D4F82BF'",24773,"b'Atomic/Atomix'","b'ARM7YQQ1187B9A84E7'",,"b'New York NY'",,"b'Blondie'",0.0,431.75138,0,0.077,215.006,4,0.336,"b'Rapture (Us Disco Version) (1999 Digital Remaster)'",0,nan,0.7585374385138227,0.5514151202698985,b'Atomic/Atomix',22050,0.398,0.0,0,-10.448,1,422.893,b'TRAMWJH128F145DBE9'
3780,"b'SONHKXA12AB0180478'",495734,"b'Live Inferno'","b'ARYPWUK1187B98ACED'",64.55653,"b'Norway'",12.66538,"b'Emperor'",0.0,334.68036,0,0.432,169.423,3,0.297,"b'In the Wordless Chamber'",0,nan,0.7429631523413633,0.45339118607533013,b'Live Inferno',22050,0.0,0.0,0,-5.315,1,334.68,b'TRAMWKK128F9314838'
3781,"b'SOOUILN12AAA8C75EF'",321478,"b'Chansons De France'","b'ARAOLGH12592CDA7AA'",,"b''",,"b'Darcelys'",0.0,152.842,0,0.455,166.935,3,0.707,"b"Un Petit Cabanon Pas Plus Grand Qu'Un Mouchoir De Poche"",0,nan,0.26039759154899483,0.22106810531276003,b'Chansons De France',22050,0.304,0.0,0,-15.412,1,146.843,b'TRAMWKM128F92D51E4'
3782,"b'SOCNYGS12AB01832B8'",648890,"b"Sur l'autre rive"","b'ARO762K1187FB46BCD'",,"b''",,"b'Annie Blanchard'",0.0,252.44689,5,0.622,113.287,4,0.73,"b'La v\xc3\xa9rit\xc3\xa9'",2007,0.0,0.4797352392070569,0.35245961591753205,b"Sur l'autre rive",22050,0.123,0.0,5,-10.021,1,240.379,b'TRAMWLJ128F9353C44'
3783,"b'SOPIHMB12AC468E0DD'",747034,"b'Official Bootleg: Live At Sweden Rock Festival 2009'","b'AR87K371187FB5AA8E'",,"b'London England'",,"b'Uriah Heep'",0.0,214.25587,7,0.037,149.921,4,0.025,"b'Ghost of the Ocean (Live)'",0,0.2501995579405101,0.673238690660318,0.47920455769377673,b'Official Bootleg: Live At Sweden Rock Festival 2009',22050,0.0,0.0,7,-8.151,1,209.287,b'TRAMWLL12903D119DA'
3784,"b'SOCEHMD12A67AD94C4'",20907,"b'Pot of Gold'","b'ARCGJ6U1187FB4D01F'",,"b'St. Louis MO'",,"b'Akon / Kardinal Offishall'",0.0,207.20281,10,0.043,100.364,4,1.0,"b'Belly Dancer (Bananza) Remix ft. Kardinal Offishall'",0,0.0,0.48194469788303385,0.8267770134906597,b'Pot of Gold',22050,0.414,0.0,10,-6.583,0,204.481,b'TRAMWMT128F1453E62'
3785,"b'SOJCZUF12AB018A68B'",706684,"b'Caras E Bocas'","b'AR9JNFU1187B9B9868'",,"b''",,"b'Gal Costa'",0.0,252.02893,9,0.88,149.039,4,0.429,"b'Me Recuso'",1977,0.3603705827121406,0.7208239717092882,0.4374645536949841,b'Caras E Bocas',22050,0.345,0.0,9,-17.225,1,237.215,b'TRAMWOH12903CA8BA0'
3786,"b'SODRPJT12AC468DEF1'",685601,"b'Vivant'","b'ARWNTXK11EBCD7BBFB'",,"b''",,"b'Alain-Fran\xc3\xa7ois'",0.0,169.87383,2,0.863,136.044,7,0.684,"b'The frog song'",0,nan,0.38031705571596447,0.30091842861713314,b'Vivant',22050,2.328,0.0,2,-5.91,1,164.693,b'TRAMWON12903CE7DBA'
3787,"b'SOUNAAM12A8C13A752'",215115,"b'Facto Delafe y las flores azules VS El monstruo de las ramblas'","b'ARL6UP41187FB5C604'",,"b''",,"b'Facto Delafe y las flores azules'",0.0,127.79057,7,0.268,194.012,4,0.232,"b'Lametavolante'",2005,0.4719711717935417,0.63611920714315,0.3634995771359894,b'Facto Delafe y las flores azules VS El monstruo de las ramblas',22050,0.113,0.0,7,-5.726,1,120.442,b'TRAMWQG128F427BA3C'
3788,"b'SOSBXRW12AB01857E0'",651071,"b'25 Country Memories'","b'AR9HABI1187FB3ACAA'",,"b'Blue Lick KY'",,"b'Red Foley'",0.0,192.80934,4,0.195,38.443,4,0.0,"b'Old Shep'",1936,nan,0.4817035856704062,0.3426267906019089,b'25 Country Memories',22050,0.491,0.0,4,-10.697,0,189.98,b'TRAMWSA128F9359719'
3789,"b'SOFQJNR12A67ADE64E'",18642,"b'El muchacho electrico'","b'ARIP54S1187FB53259'",,"b''",,"b'Jaime Urrutia'",0.0,278.96118,8,0.0,120.464,4,0.651,"b'Azzurro'",2005,0.21508031850922793,0.49428210188811733,0.38381866168814227,b'El muchacho electrico',22050,1.088,0.0,8,-5.688,1,260.836,b'TRAMXDO128E0798C6A'
3790,"b'SOPGXXV12AB0183709'",1036,"b'Fake Plastic Trees'","b'ARH6W4X1187B99274F'",,"b'Oxford UK'",,"b'Radiohead'",0.0,214.7522,7,0.523,153.08,4,0.765,"b'Bullet Proof ... I Wish I Was (Acoustic)'",1995,0.699770063001443,0.8999349522317316,0.6758870114182804,b'Fake Plastic Trees',22050,0.0,0.0,7,-18.146,1,207.163,b'TRAMXGR128E07822CC'
3791,"b'SORPYYA12A8C135B7F'",249389,"b'Meat the Weegs'","b'ARBWFER11C8A42BA94'",37.77916,"b'California - SF'",-122.42005,"b'The Weegs'",0.0,177.18812,10,0.315,159.041,5,0.921,"b'Petticoat'",0,0.0,0.4675699664299343,0.0,b'Meat the Weegs',22050,0.0,0.0,10,-7.215,0,172.751,b'TRAMXIQ128F4246FAF'
3792,"b'SOGUVEM12A58A7E90C'",106026,"b'New Hope For The Wretched'","b'AREENKN1187B98F35D'",40.71455,"b'New York NY'",-74.00712,"b'Plasmatics'",0.0,230.66077,2,0.413,113.11,4,0.539,"b'Sometimes I'",1979,0.4944895175021134,0.5578751684218033,0.3593247265042633,b'New Hope For The Wretched',22050,0.363,0.0,2,-11.425,1,223.37,b'TRAMXJC128F428E68F'
3793,"b'SOCQZZN12A8C13B3F4'",161816,"b'Verdi : Un ballo in maschera'","b'ARK7ZPW1187B99C170'",40.71455,"b'New York NY'",-74.00712,"b'Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni'",0.0,233.40363,4,0.0,76.731,3,0.454,"b'Un ballo in maschera (2002 Digital Remaster)_ Act 2: Oh_ qual soave brivido (Riccardo/Amelia)'",0,nan,0.6128586541080373,0.36034468591382346,b'Verdi : Un ballo in maschera',22050,0.0,0.0,4,-16.618,0,226.754,b'TRAMXNX128F4281619'
3794,"b'SOFKXQZ12A8C1422D9'",613031,"b'Je me sens libre'","b'ARL0ID81187B9B2CB3'",,"b''",,"b'Yvette'",0.0,405.002,11,0.029,130.03,4,0.119,"b'Je me sens libre'",0,nan,0.45552850503813364,0.3834668362237058,b'Je me sens libre',22050,0.0,0.0,11,-6.103,0,399.366,b'TRAMXNY128F92F84F4'
3795,"b'SOCDQCT12AAFF429B6'",618828,"b'Tanika Turner'","b'ARXICPY122CC3B292D'",37.27188,"b'California'",-119.27023,"b'Tanika Turner'",0.0,232.72444,6,0.225,95.039,4,1.0,"b'Compatible'",0,nan,0.200729608076517,0.0,b'Tanika Turner',22050,0.0,0.0,6,-8.073,0,232.724,b'TRAMXOD128F9306E6D'
3796,"b'SOVKVJM12A6D4F972F'",46544,"b'And The Crowd Goes Wild'","b'ARWVVVP1187FB52F31'",,"b'Cleveland TN'",,"b'Mark Wills'",0.0,210.33751,2,1.0,96.071,4,0.0,"b'How Bad Do You Want It'",2003,0.5033812362063191,0.6797890235740016,0.48303529804623724,b'And The Crowd Goes Wild',22050,0.256,0.0,2,-5.849,1,194.096,b'TRAMXPQ128F148B0C2'
3797,"b'SOKDDJT12AB017C4B7'",333759,"b'Ole Ola - Futebol Bonito!'","b'ARTVBNL1187FB52DF3'",-14.24292,"b'Brazil'",-54.38783,"b'Grupo Batuque'",0.0,270.39302,1,0.521,0.0,7,0.745,"b'Ole Ola'",1998,nan,0.5008486917390443,0.32462448157429286,b'Ole Ola - Futebol Bonito!',22050,0.0,0.0,1,-4.411,1,270.393,b'TRAMXVR128F92EE43B'
3798,"b'SOJIMPZ12AAF3B5B92'",618203,"b'Westward Expansion'","b'ARCTOMY1187B9A8175'",,"b''",,"b'Computer Paul'",0.0,577.48853,11,0.477,127.983,4,0.478,"b"Cuts (Bobby's Still In Williamsburg)"",0,nan,0.47491938102175973,0.0,b'Westward Expansion',22050,0.0,0.0,11,-7.972,0,562.561,b'TRAMXVY128F930558B'
3799,"b'SOLVLUY12A58A7BD24'",409865,"b'The Best Of Tony Joe White Featuring "Polk Salad Annie'","b'ARCZ20M1187FB49687'",32.77942,"b'Goodwill LA'",-91.56123,"b'Tony Joe White'",0.0,162.0371,7,0.136,89.102,4,0.605,"b"I've Got A Thing About You Baby (Album Version)"",0,nan,0.6247237675785525,0.4035096733630853,b'The Best Of Tony Joe White Featuring "Polk Salad Annie',22050,0.282,0.0,7,-15.733,1,153.426,b'TRAMXVY128F931C1EF'
3800,"b'SOMMGBR12AF729EB7E'",196469,"b'The Best Crowd We Ever Had'","b'ARUTP601187FB388AC'",,"b''",,"b'The Elders'",0.0,231.00036,9,0.683,108.04,4,0.0,"b'Moore Street Girls'",0,nan,0.5570945047145802,0.4153036425812273,b'The Best Crowd We Ever Had',22050,0.0,0.0,9,-7.3,1,224.583,b'TRAMXWX128F424D76B'
3801,"b'SORNTMR12A8C13F949'",244041,"b"Musica Sacra Nella Napoli del '700"","b'ARGAJDQ11F50C4EDDF'",,"b''",,"b'Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola'",0.0,16.40444,11,0.015,30.553,1,0.0,"b'Miserere: IV. Quoniam Iniquitatem'",0,nan,0.5275452094492329,0.0,b"Musica Sacra Nella Napoli del '700",22050,0.256,0.0,11,-34.162,1,16.404,b'TRAMYEC128F4279CA7'
3802,"b'SOEYLYV12AB0185C8A'",647281,"b'Bloodsuckers EP'","b'AREWHWV1187FB391A8'",,"b''",,"b'Tomash Gee'",0.0,373.75955,1,0.306,146.999,4,0.561,"b'Bad'",0,nan,0.4730832121704656,0.35212033546002686,b'Bloodsuckers EP',22050,4.267,0.0,1,-4.198,1,365.157,b'TRAMYEF128F934F2D0'
3803,"b'SORAIKD12AB018A306'",514842,"b'Habla El Corazon'","b'ARZDUJG1242077E2C5'",,"b''",,"b'Yuridia'",0.0,265.92608,2,0.917,116.629,1,0.0,"b'Estar Junto A Ti (Angel)'",0,0.5917541605957845,0.7015062869017662,0.364164341184009,b'Habla El Corazon',22050,0.374,0.0,2,-14.612,1,258.978,b'TRAMYHK128F9348112'
3804,"b'SOGCHIX12A8C13DCC9'",217778,"b'Platinum'","b'ARHXWB01187B9A205C'",,"b''",,"b'Gloria Lasso'",0.0,162.16771,9,0.168,109.509,4,0.0,"b'Le Pull Over'",0,nan,0.38123261150034793,0.30157018179165396,b'Platinum',22050,0.201,0.0,9,-11.685,1,148.799,b'TRAMYQN128F4282647'
3805,"b'SOQKYHD12A8C139193'",205382,"b'Pablum'","b'ARBKEA91187B98CE1F'",,"b''",,"b'Claw Hammer'",0.0,293.8771,2,0.443,167.156,1,0.0,"b'Speak Softly'",0,nan,0.4014795928323336,0.268744755076445,b'Pablum',22050,0.26,0.0,2,-8.85,1,293.877,b'TRAMYRB128F426234C'
3806,"b'SOLOMCQ12A8C135B73'",249389,"b'Meat the Weegs'","b'ARBWFER11C8A42BA94'",37.77916,"b'California - SF'",-122.42005,"b'The Weegs'",0.0,192.20853,6,0.472,148.735,4,0.127,"b'Slivery'",0,nan,0.4675699664299343,0.0,b'Meat the Weegs',22050,0.0,0.0,6,-7.008,0,185.359,b'TRAMYUZ128F4246FAC'
3807,"b'SOVDLSZ12A8C140662'",225136,"b'A Song For You (Single)'","b'ARYNSN31187FB4C573'",39.96196,"b'Columbus OH'",-83.00298,"b'Bizzy Bone'",0.0,238.21016,8,0.545,84.971,4,0.9,"b'A Song For You (Feat. DMX and Chris Notez)'",0,0.450992311636255,0.7541808331304262,0.47625416220006334,b'A Song For You (Single)',22050,0.0,0.0,8,-5.066,1,225.338,b'TRAMYZP128F4296A16'
3808,"b'SONBSUA12A8AE47EE5'",138019,"b'Very Special'","b'ARYCKB61187B998E70'",29.76045,"b'Houston TX'",-95.36978,"b'Debra Laws'",0.0,257.48853,0,0.146,119.697,4,0.554,"b'On My Own (LP Version)'",0,0.23962909777363708,0.47937266297342224,0.29180653802427053,b'Very Special',22050,0.165,0.0,0,-8.219,1,251.234,b'TRAMZGZ128F42413C2'
3809,"b'SOBUBWM12AB0185123'",711637,"b'Die Peitsche Des Lebens'","b'ARE08BN1187B98FCA3'",,"b''",,"b'Der Plan'",0.0,136.82893,9,0.002,54.468,4,1.0,"b'Alter Mann'",0,0.0,0.4962240848472056,0.3472497167251076,b'Die Peitsche Des Lebens',22050,0.431,0.0,9,-15.478,1,124.43,b'TRAMZHL12903CB65C3'
3810,"b'SOVIZEV12A8C1377F2'",208424,"b'You Are! Remix Box'","b'ARM86R71187FB4CBB4'",,"b''",,"b'Christian Quast'",0.0,466.33751,6,0.911,125.049,4,0.878,"b'You Are!'",0,nan,0.4893181616985732,0.25116592509237207,b'You Are! Remix Box',22050,2.723,0.0,6,-13.431,1,457.973,b'TRAMZIZ128F4269F51'
3811,"b'SONGGNI12AB0184B1E'",471671,"b'Street Money Vol. 1'","b'ARZYP6O1187B9892E7'",,"b''",,"b'Chapta_ Stage McCloud_ SupaStarr & Tony Manshino'",0.0,274.38975,10,0.75,78.612,3,1.0,"b'Get F#%ked Up'",0,0.0,0.4292608558062793,0.339046750240839,b'Street Money Vol. 1',22050,0.096,0.0,10,-4.733,0,265.23,b'TRAMZKU128F9345F08'
3812,"b'SOZPRDS12A8C134E2E'",288111,"b'Sunday People'","b'ARY7DVZ1187FB58433'",,"b''",,"b'The Monroes'",0.0,219.61098,4,0.655,132.369,4,0.206,"b'Arabian Night'",1983,0.0,0.5162582580815553,0.38756169656333034,b'Sunday People',22050,2.101,0.0,4,-4.07,0,208.515,b'TRAMZPZ128F4274ECC'
3813,"b'SOCGTRV12AAA15DE67'",431228,"b'My Suitcase Is Always Packed'","b'ARCH7RE1187FB5B1B9'",30.22032,"b'Lafayette/Baton Rouge LA'",-92.01705,"b'Red Stick Ramblers'",0.0,194.0371,2,0.773,101.235,1,0.0,"b'Why_ Now Baby?'",2000,0.0,0.550752434792912,0.3760487487497496,b'My Suitcase Is Always Packed',22050,0.182,0.0,2,-9.265,1,187.135,b'TRAMZVC128F92E0729'
3814,"b'SOXIWDR12AF72A5E4E'",514111,"b'Everlasting Love'","b'AR2O3B51187B98CD94'",35.2225,"b'Charlotte NC'",-80.83754,"b'Cece Winans'",0.0,288.91383,11,0.208,124.766,4,0.918,"b'The Wind (Tears For You)'",1998,0.38393468427870303,0.6377721594176248,0.5408325519524202,b'Everlasting Love',22050,0.0,0.0,11,-8.998,1,277.304,b'TRANADU128F9345BC8'
3815,"b'SONGITI12AF72A2AF5'",294998,"b'The Infamous'","b'AREV2491187B9B017E'",,"b'Queensbridge NY'",,"b'Mobb Deep'",0.0,50.15465,10,0.182,93.785,4,0.565,"b'(The Grave Prelude)'",1995,0.5943624888400596,0.7722721609278159,0.5001193350750798,b'The Infamous',22050,0.136,0.0,10,-13.662,1,50.155,b'TRANAGV128F4289B5F'
3816,"b'SOFDEKM12A6701E597'",11076,"b'Other Side Of The World'","b'ARCJKV91187FB46210'",,"b'Scotland'",,"b'KT Tunstall'",0.0,308.63628,7,0.793,128.205,4,0.6,"b'Boo Hoo'",2005,nan,0.7937080840071374,0.5898561799236971,b'Other Side Of The World',22050,0.316,0.0,7,-10.997,1,294.121,b'TRANAHT128E07895F8'
3817,"b'SOMYPEW12A6D4F6C04'",31528,"b'Apocalypse Cow'","b'ARYG6CU1187FB3852B'",,"b''",,"b'Milk Inc.'",0.0,430.65424,0,0.794,140.023,4,0.129,"b'Losing Love (DJ Wout Remix)'",1999,0.21508031850922793,0.6528013549210473,0.44309894653198734,b'Apocalypse Cow',22050,0.242,0.0,0,-10.674,1,425.372,b'TRANAIE128F146E588'
3818,"b'SOLCSRR12AB017E36E'",539725,"b'Is It News'","b'AREV0ZO1187B997221'",32.77815,"b'Dallas TX'",-96.7954,"b'Doyle Bramhall'",0.0,252.36853,2,0.592,89.922,3,0.185,"b'Ooh Wee Baby'",2007,0.0,0.6285601559358945,0.29296817047544627,b'Is It News',22050,0.16,0.0,2,-7.194,1,247.49,b'TRANALJ128F9318BAF'
